,Sample10.mdl,Sample1001.mdl,Sample1002.mdl,Sample1003.mdl,Sample1008.mdl,Sample1011.mdl,Sample1016.mdl,Sample1020.mdl,Sample1022.mdl,Sample1023.mdl,Sample1025.mdl,Sample1028.mdl,Sample1036.mdl,Sample1038.mdl,Sample1039.mdl,Sample1044.mdl,Sample1050.mdl,Sample1053.mdl,Sample1062.mdl,Sample1075.mdl,Sample1076.mdl,Sample1077.mdl,Sample1081.mdl,Sample1083.mdl,Sample1091.mdl,Sample11.mdl,Sample1108.mdl,Sample111.mdl,Sample1115.mdl,Sample1116.mdl,Sample1117.mdl,Sample1124.mdl,Sample1125.mdl,Sample1127.mdl,Sample1129.mdl,Sample1131.mdl,Sample1139.mdl,Sample1146.mdl,Sample1151.mdl,Sample1152.mdl,Sample1153.mdl,Sample1154.mdl,Sample1155.mdl,Sample1162.mdl,Sample1164.mdl,Sample1168.mdl,Sample117.mdl,Sample1170.mdl,Sample1177.mdl,Sample1181.mdl,Sample1184.mdl,Sample1188.mdl,Sample119.mdl,Sample1195.mdl,Sample1198.mdl,Sample120.mdl,Sample143.mdl,Sample144.mdl,Sample145.mdl,Sample146.mdl,Sample149.mdl,Sample151.mdl,Sample155.mdl,Sample161.mdl,Sample165.mdl,Sample170.mdl,Sample174.mdl,Sample178.mdl,Sample180.mdl,Sample184.mdl,Sample187.mdl,Sample19.mdl,Sample194.mdl,Sample2.mdl,Sample200.mdl,Sample21.mdl,Sample210.mdl,Sample211.mdl,Sample215.mdl,Sample217.mdl,Sample226.mdl,Sample231.mdl,Sample232.mdl,Sample235.mdl,Sample240.mdl,Sample245.mdl,Sample246.mdl,Sample248.mdl,Sample25.mdl,Sample26.mdl,Sample261.mdl,Sample274.mdl,Sample276.mdl,Sample279.mdl,Sample282.mdl,Sample288.mdl,Sample292.mdl,Sample295.mdl,Sample298.mdl,Sample299.mdl,Sample30.mdl,Sample301.mdl,Sample303.mdl,Sample307.mdl,Sample31.mdl,Sample314.mdl,Sample317.mdl,Sample319.mdl,Sample324.mdl,Sample327.mdl,Sample328.mdl,Sample333.mdl,Sample334.mdl,Sample335.mdl,Sample339.mdl,Sample343.mdl,Sample344.mdl,Sample345.mdl,Sample351.mdl,Sample354.mdl,Sample355.mdl,Sample360.mdl,Sample362.mdl,Sample363.mdl,Sample37.mdl,Sample373.mdl,Sample376.mdl,Sample378.mdl,Sample382.mdl,Sample385.mdl,Sample387.mdl,Sample39.mdl,Sample394.mdl,Sample403.mdl,Sample404.mdl,Sample407.mdl,Sample409.mdl,Sample417.mdl,Sample42.mdl,Sample422.mdl,Sample424.mdl,Sample425.mdl,Sample43.mdl,Sample432.mdl,Sample435.mdl,Sample436.mdl,Sample44.mdl,Sample443.mdl,Sample445.mdl,Sample446.mdl,Sample448.mdl,Sample452.mdl,Sample453.mdl,Sample458.mdl,Sample46.mdl,Sample460.mdl,Sample475.mdl,Sample482.mdl,Sample483.mdl,Sample485.mdl,Sample486.mdl,Sample487.mdl,Sample489.mdl,Sample490.mdl,Sample495.mdl,Sample497.mdl,Sample501.mdl,Sample507.mdl,Sample510.mdl,Sample511.mdl,Sample513.mdl,Sample527.mdl,Sample531.mdl,Sample532.mdl,Sample540.mdl,Sample541.mdl,Sample542.mdl,Sample545.mdl,Sample546.mdl,Sample547.mdl,Sample548.mdl,Sample549.mdl,Sample551.mdl,Sample555.mdl,Sample557.mdl,Sample561.mdl,Sample567.mdl,Sample57.mdl,Sample572.mdl,Sample580.mdl,Sample581.mdl,Sample582.mdl,Sample584.mdl,Sample59.mdl,Sample593.mdl,Sample594.mdl,Sample598.mdl,Sample599.mdl,Sample600.mdl,Sample605.mdl,Sample607.mdl,Sample608.mdl,Sample61.mdl,Sample612.mdl,Sample613.mdl,Sample615.mdl,Sample617.mdl,Sample621.mdl,Sample626.mdl,Sample633.mdl,Sample637.mdl,Sample638.mdl,Sample639.mdl,Sample640.mdl,Sample641.mdl,Sample644.mdl,Sample646.mdl,Sample651.mdl,Sample656.mdl,Sample661.mdl,Sample664.mdl,Sample666.mdl,Sample672.mdl,Sample673.mdl,Sample674.mdl,Sample675.mdl,Sample676.mdl,Sample678.mdl,Sample68.mdl,Sample681.mdl,Sample683.mdl,Sample685.mdl,Sample686.mdl,Sample69.mdl,Sample694.mdl,Sample699.mdl,Sample702.mdl,Sample706.mdl,Sample707.mdl,Sample708.mdl,Sample71.mdl,Sample712.mdl,Sample717.mdl,Sample723.mdl,Sample726.mdl,Sample727.mdl,Sample730.mdl,Sample732.mdl,Sample738.mdl,Sample74.mdl,Sample742.mdl,Sample745.mdl,Sample748.mdl,Sample752.mdl,Sample753.mdl,Sample754.mdl,Sample755.mdl,Sample757.mdl,Sample758.mdl,Sample763.mdl,Sample764.mdl,Sample771.mdl,Sample788.mdl,Sample794.mdl,Sample798.mdl,Sample805.mdl,Sample807.mdl,Sample809.mdl,Sample81.mdl,Sample811.mdl,Sample815.mdl,Sample823.mdl,Sample826.mdl,Sample834.mdl,Sample835.mdl,Sample841.mdl,Sample845.mdl,Sample847.mdl,Sample85.mdl,Sample850.mdl,Sample852.mdl,Sample854.mdl,Sample861.mdl,Sample862.mdl,Sample864.mdl,Sample865.mdl,Sample870.mdl,Sample872.mdl,Sample875.mdl,Sample877.mdl,Sample878.mdl,Sample883.mdl,Sample891.mdl,Sample900.mdl,Sample903.mdl,Sample91.mdl,Sample910.mdl,Sample913.mdl,Sample915.mdl,Sample917.mdl,Sample92.mdl,Sample922.mdl,Sample926.mdl,Sample939.mdl,Sample94.mdl,Sample942.mdl,Sample948.mdl,Sample951.mdl,Sample953.mdl,Sample958.mdl,Sample963.mdl,Sample965.mdl,Sample974.mdl,Sample976.mdl,Sample980.mdl,Sample983.mdl,Sample984.mdl,Sample985.mdl,Sample988.mdl,Sample990.mdl,Sample991.mdl,Sample992.mdl,Sample994.mdl,Sample996.mdl,Sample998.mdl
Sample809.mdl,34,35,53,31,36,33,37,37,38,45,32,31,36,39,41,31,34,48,38,35,33,36,52,33,87,32,36,33,33,32,40,36,30,33,37,34,33,29,33,37,37,31,31,32,31,35,45,29,32,36,33,50,33,34,34,31,42,33,35,35,32,39,33,31,34,30,37,31,32,34,33,50,31,102,26,32,40,37,28,39,28,37,33,31,34,33,39,38,35,49,37,28,35,36,36,43,31,33,35,33,43,33,30,33,33,31,37,32,38,33,37,31,113,33,30,34,35,35,37,69,26,36,36,34,37,38,37,36,41,34,48,36,35,39,32,41,35,32,38,46,115,57,33,40,36,33,30,35,31,36,66,34,36,38,35,30,34,35,35,104,34,32,39,33,38,34,35,37,43,123,31,29,34,31,34,26,27,37,36,35,39,38,33,44,32,32,34,34,32,33,36,36,33,35,36,60,39,37,35,31,40,35,35,49,48,35,32,36,36,52,29,36,37,31,34,37,30,37,33,27,33,28,39,34,34,34,33,41,43,25,38,38,34,52,34,32,38,32,39,31,41,32,34,34,44,34,31,27,37,27,32,28,34,41,34,53,29,37,32,34,31,36,104,43,34,42,36,0,34,45,37,33,39,32,37,37,29,33,77,33,43,28,31,33,36,34,34,32,36,39,38,36,37,33,34,26,37,32,50,38,31,37,33,39,37,36,38,33,107,53,34,35,31,42,37,71,34,43,37,122,33,28,30,35,47
Sample81.mdl,6,29,49,11,10,11,15,33,24,27,8,7,18,35,31,7,22,30,22,23,17,18,40,7,95,20,10,11,27,4,16,12,10,27,27,26,19,19,9,15,23,17,7,20,23,9,35,21,20,10,13,34,15,12,18,7,36,23,11,31,12,17,9,15,12,28,25,19,10,20,13,36,27,114,22,14,36,15,14,13,16,27,21,15,16,9,19,30,21,39,11,14,11,14,14,25,13,21,25,21,21,29,30,13,25,7,17,8,28,13,25,15,99,9,18,26,19,11,23,71,22,22,28,20,25,32,23,24,33,22,32,26,11,23,16,23,17,22,14,32,123,39,11,20,24,9,14,21,21,24,52,12,14,18,11,18,24,19,19,100,8,26,27,27,14,14,13,15,29,111,17,11,12,5,12,20,29,15,32,21,23,32,17,32,10,14,10,10,22,9,18,14,29,21,10,62,27,19,23,15,26,17,31,35,40,11,12,16,12,42,25,24,15,19,20,11,8,23,13,17,19,14,23,16,14,22,25,17,33,21,26,14,8,38,10,18,22,6,39,21,25,6,22,12,28,20,9,15,15,19,22,20,22,25,24,43,23,23,26,18,19,14,106,29,20,30,26,34,0,37,31,11,25,30,21,25,13,9,77,11,31,16,15,13,10,10,20,8,12,19,26,16,17,7,26,16,25,24,44,28,15,7,23,29,31,18,24,9,119,43,28,37,15,38,23,77,14,31,25,112,17,16,8,21,37
Sample811.mdl,35,44,60,34,37,36,36,48,43,48,35,32,37,42,48,32,33,51,35,36,38,41,57,32,96,33,37,36,36,35,39,37,33,40,38,41,34,36,36,38,42,32,34,39,38,38,50,44,35,37,38,45,38,37,29,34,45,38,40,44,35,36,36,38,37,41,38,36,35,35,36,51,42,99,35,35,45,34,31,42,31,38,42,36,39,34,42,43,38,44,38,35,36,37,39,46,34,34,40,36,42,40,45,38,38,32,40,33,39,34,38,34,116,36,35,37,40,38,36,78,35,35,33,37,38,45,38,35,48,27,47,43,38,40,37,42,38,31,39,45,118,60,36,39,35,34,33,38,40,39,69,37,39,37,38,39,39,38,36,111,37,43,32,36,41,37,38,40,48,124,34,32,33,34,37,31,44,42,45,34,36,45,38,45,35,35,33,37,39,36,39,39,40,38,39,61,38,38,36,32,39,38,40,56,49,38,35,39,35,55,34,43,32,36,37,38,35,44,36,36,38,29,40,35,37,39,40,42,46,34,45,41,37,55,37,39,37,35,50,34,38,37,35,37,43,39,34,32,36,34,41,35,35,38,37,60,38,36,37,35,34,39,101,44,39,39,43,45,37,0,38,32,38,41,38,44,34,34,86,36,46,31,34,36,39,35,39,35,33,36,39,39,40,32,39,35,40,37,41,31,36,38,36,44,42,35,39,34,102,50,37,42,36,49,34,76,35,48,36,125,34,33,33,38,42
Sample815.mdl,31,40,54,32,33,32,32,44,35,42,31,30,35,44,44,28,35,47,25,28,34,39,55,30,90,29,33,32,26,31,35,35,29,32,30,27,30,26,32,34,40,28,30,27,34,32,44,34,27,31,34,49,34,33,29,30,43,28,32,38,33,32,32,28,33,37,30,26,33,29,32,45,28,101,27,31,39,32,29,36,25,38,36,26,37,32,36,35,32,36,32,29,34,31,35,42,30,34,30,28,32,40,39,32,30,30,30,29,31,30,36,30,104,30,29,27,34,32,32,68,29,29,37,25,34,39,28,27,40,31,41,33,32,32,33,34,36,25,33,41,118,56,32,31,31,32,29,30,34,35,57,31,33,29,34,25,33,30,26,91,29,31,24,30,37,31,34,36,42,116,18,28,29,30,35,27,36,36,45,32,36,35,32,33,31,33,33,33,35,32,27,37,32,30,33,55,36,30,32,26,33,34,38,48,43,32,31,35,33,49,34,33,32,22,25,32,31,36,34,28,32,31,30,25,33,31,34,36,40,22,39,37,31,53,31,27,31,31,34,26,30,31,23,33,35,31,30,28,34,26,37,29,29,36,31,46,32,34,31,27,26,35,99,32,29,35,37,37,31,38,0,28,30,27,32,36,32,30,70,30,38,23,24,32,37,31,33,31,31,26,35,35,34,32,35,25,34,29,47,35,32,32,28,38,28,29,35,30,108,48,37,36,30,37,28,68,33,46,30,115,24,27,29,36,42
Sample823.mdl,11,28,48,10,11,10,12,32,23,30,9,8,15,34,30,6,23,27,21,22,18,19,39,8,96,19,9,10,26,9,13,13,9,26,22,25,18,18,10,16,22,16,8,19,22,12,36,24,17,11,14,31,16,13,17,8,35,22,14,30,13,14,10,16,13,27,22,16,11,19,14,39,26,115,21,13,35,14,13,16,17,28,22,16,15,10,18,27,20,36,10,13,14,13,15,22,12,18,24,22,22,28,29,12,26,8,12,7,31,10,24,12,100,10,17,23,22,12,22,70,23,21,27,19,26,31,24,21,34,21,33,27,12,22,15,20,16,23,13,29,124,42,12,17,23,10,11,18,20,23,51,13,15,19,14,17,23,20,18,103,11,25,26,26,15,15,14,16,30,110,18,12,9,8,13,19,28,16,31,20,20,29,16,31,9,15,11,11,21,10,23,19,32,18,13,61,22,20,24,14,23,20,28,34,33,12,11,17,15,45,24,25,14,18,19,12,9,22,14,16,18,13,24,17,13,21,24,18,32,22,27,17,11,37,11,19,21,11,38,22,26,11,21,13,27,21,10,14,12,16,21,21,21,28,23,42,22,22,23,17,16,15,105,26,19,31,25,33,11,32,28,0,26,29,20,26,12,8,76,12,32,15,16,12,15,11,19,9,9,22,25,15,18,12,25,15,24,23,43,23,14,12,22,28,30,19,23,6,114,38,27,34,14,39,22,78,13,34,24,111,20,15,9,20,34
Sample826.mdl,25,36,54,28,29,26,32,36,27,40,25,24,33,42,40,24,27,43,29,26,30,35,49,26,92,21,29,26,26,25,29,27,23,30,30,29,24,26,26,26,34,24,24,25,26,24,44,30,23,27,30,47,30,29,27,24,37,26,28,36,29,32,26,28,27,35,30,26,25,25,30,45,30,109,27,27,35,32,25,30,19,34,30,24,33,26,32,31,30,42,28,25,28,27,29,40,26,28,24,30,26,36,33,26,32,24,28,25,33,28,30,26,104,22,25,27,32,26,26,68,25,27,31,25,28,31,24,29,36,23,35,35,22,24,27,32,30,25,31,39,116,52,26,29,25,26,25,28,28,33,57,27,31,25,30,23,27,28,24,97,23,29,32,30,29,27,30,26,36,114,20,22,29,24,29,19,36,30,37,28,30,39,22,35,25,31,27,27,29,26,25,31,32,26,27,55,34,20,30,22,33,26,38,42,47,24,25,27,25,45,30,33,28,24,25,28,25,30,30,24,28,23,26,21,27,31,32,34,36,26,35,31,25,49,25,25,27,27,40,28,30,25,23,29,29,21,26,26,28,26,31,31,25,34,27,46,28,36,31,23,26,29,101,34,19,27,33,39,25,38,30,26,0,31,30,28,26,26,74,26,36,23,22,26,31,25,31,25,29,28,29,29,30,28,33,25,28,27,43,33,26,28,24,36,36,23,33,26,114,42,35,36,26,41,22,72,27,42,24,113,24,27,23,30,36
Sample834.mdl,30,29,45,29,30,27,33,31,30,39,28,27,34,39,39,27,30,48,30,23,33,34,54,29,83,26,32,27,21,28,36,30,26,25,31,20,25,23,29,31,33,25,27,18,31,31,41,27,26,30,31,48,29,26,28,27,30,25,31,27,30,33,29,27,30,32,31,25,28,28,31,38,23,90,22,28,32,33,24,33,20,31,29,21,34,29,33,34,27,33,31,24,31,32,32,41,29,31,27,25,31,35,32,31,23,27,31,28,26,29,31,25,91,29,26,26,33,31,29,51,22,24,32,24,29,32,27,22,35,26,34,18,31,31,28,33,29,28,30,36,111,53,27,32,28,27,26,27,25,32,48,30,28,28,29,22,28,29,21,86,30,28,27,23,32,30,29,31,37,105,17,25,30,27,30,22,29,33,36,27,35,30,29,32,28,30,30,28,28,29,26,34,31,31,32,44,33,27,29,25,28,33,29,43,44,31,26,34,32,44,29,28,33,27,20,33,28,33,29,25,29,26,27,24,28,28,27,37,31,15,34,34,30,52,30,26,30,28,33,23,31,30,20,30,28,30,27,29,33,25,30,24,22,33,22,35,25,33,28,26,25,30,94,29,26,34,34,32,30,41,27,29,31,0,25,29,25,29,59,27,35,22,19,29,30,28,30,28,32,29,32,30,29,31,30,26,27,22,42,32,27,33,25,31,31,26,36,29,103,43,28,33,27,36,27,61,30,45,27,102,27,24,26,29,33
Sample835.mdl,21,32,46,20,23,20,26,34,27,38,19,18,27,40,34,18,27,41,25,22,24,27,47,20,92,21,23,20,24,19,27,23,17,28,32,29,20,24,20,24,24,20,18,25,28,22,38,30,23,23,24,41,24,23,23,18,33,26,22,32,21,24,20,24,23,31,28,22,19,25,24,37,30,115,23,21,37,24,19,24,19,28,24,20,25,20,26,35,24,38,22,21,24,25,25,36,20,28,26,20,28,32,35,22,26,18,22,19,31,22,30,20,102,20,23,27,26,22,24,66,27,21,31,23,32,33,24,23,40,23,33,29,22,28,23,20,22,27,23,37,120,50,22,25,25,20,19,22,20,23,55,23,21,17,20,21,23,24,20,101,21,29,28,26,21,25,24,26,34,114,18,20,23,18,23,23,28,24,37,24,28,29,22,33,19,23,21,19,25,20,25,29,34,26,23,59,30,24,26,22,29,26,32,40,43,22,21,27,25,43,24,29,26,22,21,24,19,28,22,20,24,19,24,19,23,23,24,30,32,22,31,27,21,47,21,25,25,21,36,22,32,21,21,23,27,27,20,22,26,24,27,21,21,32,21,44,28,28,27,19,22,25,107,30,25,31,29,37,21,38,32,20,30,25,0,28,18,20,68,20,34,21,18,20,23,21,25,19,23,24,27,25,22,22,29,23,24,23,41,29,20,24,22,30,36,21,27,20,118,42,29,38,22,41,24,76,21,36,28,113,24,21,19,24,36
Sample841.mdl,27,36,48,26,27,24,32,36,27,36,25,24,31,40,38,24,31,43,29,24,26,33,47,26,88,25,27,24,26,23,29,23,23,32,32,29,28,26,26,24,30,24,24,29,32,26,38,30,27,27,28,43,28,25,25,24,39,24,26,36,29,34,26,28,29,35,30,24,27,29,30,33,32,113,27,25,39,32,25,32,23,34,32,20,29,26,32,29,26,44,24,25,30,31,29,34,24,26,22,26,32,36,31,24,32,24,28,25,35,28,34,26,104,26,25,29,30,28,24,62,25,29,33,27,32,29,30,27,40,29,33,33,24,24,27,34,30,25,31,35,116,52,26,31,29,24,25,24,30,29,53,29,31,23,28,25,27,28,24,93,27,27,32,32,31,29,28,24,34,110,22,24,29,22,27,21,30,26,37,30,28,35,22,37,23,31,27,27,29,26,23,25,30,28,27,53,30,24,30,22,35,26,34,44,49,28,23,29,29,51,32,29,30,26,27,28,23,32,30,24,24,25,30,19,27,25,32,36,32,22,35,29,27,49,27,27,29,25,38,28,32,25,19,29,33,21,26,26,30,26,29,29,27,36,27,44,26,30,31,21,26,27,101,34,27,27,29,37,25,44,36,26,28,29,28,0,26,28,72,26,36,23,20,24,29,25,31,25,29,26,31,27,28,26,35,25,28,27,45,33,28,28,28,36,36,27,33,26,112,44,31,36,28,37,30,74,27,36,28,109,26,27,23,32,38
Sample845.mdl,13,24,46,12,15,12,16,28,23,32,9,10,17,32,28,8,19,33,19,20,18,19,41,12,94,19,15,10,24,9,17,15,7,22,26,23,16,18,12,18,18,14,8,19,22,12,34,22,19,15,16,35,16,15,19,8,35,22,16,26,13,18,10,16,15,21,24,16,11,19,14,37,26,115,19,15,33,16,7,16,15,22,20,16,15,12,18,27,20,38,16,7,16,17,17,28,14,20,24,18,24,24,27,12,24,10,18,9,27,14,24,12,100,12,17,23,20,12,20,66,21,21,21,17,20,29,20,23,32,19,31,25,14,22,7,22,8,21,15,33,124,42,14,19,23,12,13,20,14,17,51,15,15,19,12,17,21,20,18,101,13,21,26,22,15,17,14,16,30,110,16,12,13,10,15,15,24,16,29,16,22,31,16,31,9,13,13,13,21,10,23,21,28,18,13,59,22,20,20,16,17,20,28,34,41,12,13,19,17,41,22,21,18,18,19,14,9,22,14,14,16,9,24,17,15,21,22,22,30,20,25,17,13,39,11,19,21,13,36,18,26,11,21,13,27,21,12,14,18,16,19,19,17,28,19,40,22,24,23,17,16,15,107,28,17,31,23,29,13,34,32,12,26,25,18,26,0,12,72,14,32,15,14,12,13,13,15,9,15,22,25,17,20,14,19,15,20,21,41,25,6,16,20,28,28,17,21,12,118,40,23,34,8,35,22,76,9,32,20,111,20,9,11,18,30
Sample847.mdl,7,28,46,8,13,12,14,32,23,30,9,8,15,34,30,6,23,29,21,24,20,17,37,8,94,21,9,12,26,9,15,13,11,26,26,27,16,18,10,16,22,16,8,21,22,12,34,24,19,11,14,33,16,13,19,8,35,24,14,30,9,14,10,18,13,27,18,18,9,21,14,37,28,115,21,15,35,16,13,14,17,28,22,18,11,10,20,29,22,40,10,15,14,13,13,20,14,22,24,22,22,28,31,14,26,8,14,7,31,12,26,14,100,10,19,25,18,12,24,68,25,21,29,21,28,33,22,23,32,21,31,25,12,24,17,20,16,25,13,31,122,42,12,21,25,10,13,20,20,21,53,13,13,19,12,19,23,20,18,101,9,27,26,26,15,15,14,16,30,110,18,14,11,8,11,21,28,16,33,18,24,29,18,31,11,13,11,9,23,10,23,19,30,20,11,59,26,20,20,16,25,20,32,34,41,10,13,17,13,43,24,27,16,20,21,12,9,24,10,16,20,13,24,17,15,23,24,16,32,22,27,17,9,37,11,19,23,11,40,22,26,9,23,13,29,23,10,16,10,18,23,21,19,26,21,44,24,26,23,19,18,15,103,24,21,29,27,33,9,34,30,8,26,29,20,28,12,0,74,12,32,17,18,14,13,11,21,9,11,22,27,15,18,12,23,17,24,25,43,27,14,10,22,28,32,17,23,6,114,40,27,32,16,35,24,76,15,30,26,111,20,15,9,20,32
Sample85.mdl,75,68,78,76,75,74,78,66,73,82,77,76,77,86,86,76,71,93,75,68,78,77,95,78,96,75,79,74,64,77,79,75,75,72,74,75,68,66,76,76,70,70,76,73,76,78,86,74,73,77,78,91,74,75,73,76,73,70,76,66,73,76,76,76,77,81,70,72,73,77,78,79,68,133,71,79,75,78,73,78,67,76,70,66,75,78,80,77,74,72,78,73,78,79,79,80,78,76,68,62,74,84,77,78,70,76,78,77,75,78,78,78,142,76,75,67,72,78,76,80,69,67,79,73,78,65,72,71,76,71,69,69,76,74,77,76,76,75,77,75,142,94,76,73,75,76,77,78,66,67,101,79,75,71,76,71,67,74,68,119,75,75,70,68,71,79,78,78,74,154,64,74,77,76,75,67,66,78,81,72,78,67,72,79,77,75,77,73,73,76,71,81,72,76,79,77,72,72,68,74,73,78,68,90,83,78,75,79,79,71,76,77,80,76,69,80,75,80,72,74,76,75,66,71,75,75,70,78,70,62,73,81,75,89,77,73,73,77,76,66,76,75,65,79,73,73,74,76,78,70,81,77,63,80,63,64,74,76,71,69,74,79,127,70,73,69,83,77,77,86,70,76,74,59,68,72,72,74,0,76,80,69,68,74,77,77,79,77,79,72,77,77,72,78,71,75,66,69,91,75,72,80,70,76,78,73,67,78,132,86,75,74,76,75,74,94,79,82,76,151,72,71,75,68,78
Sample850.mdl,11,28,48,12,13,12,16,32,25,28,9,8,17,34,32,8,23,29,23,22,20,19,39,10,92,17,13,12,24,9,17,13,11,28,24,27,20,20,10,10,24,18,8,21,22,12,30,22,21,13,14,31,12,13,19,8,33,24,12,30,13,16,10,18,13,27,24,20,11,21,14,41,26,115,21,17,31,14,13,14,17,28,24,18,17,10,20,29,22,38,12,15,14,15,11,26,16,20,24,22,26,26,29,14,28,8,16,9,31,12,24,16,102,10,19,25,24,12,20,70,23,23,25,17,24,31,20,23,34,19,33,27,12,24,15,22,18,23,13,33,120,40,12,23,21,10,15,22,22,25,55,11,13,19,12,17,21,22,20,103,11,27,28,26,15,11,14,14,32,112,16,10,11,8,13,17,28,14,31,20,22,33,18,27,11,15,11,11,19,10,23,15,32,22,13,57,30,20,26,14,27,20,30,36,41,12,11,15,11,45,24,27,14,16,19,14,9,24,14,18,20,13,26,19,15,21,26,20,34,22,27,17,11,37,11,21,25,11,34,22,22,11,19,11,25,21,10,14,12,20,19,23,21,30,23,44,22,26,25,19,20,11,105,32,21,31,25,33,11,36,30,12,26,27,20,26,14,12,76,0,32,17,18,14,15,11,21,9,13,24,23,15,14,12,25,15,24,23,39,25,16,14,20,24,30,21,27,10,114,40,27,34,16,37,18,76,15,34,22,113,22,17,3,22,32
Sample852.mdl,31,36,52,32,31,32,36,46,37,36,31,30,37,42,44,30,35,51,31,32,36,37,49,32,84,33,35,32,34,31,39,35,29,30,30,35,32,28,32,36,38,32,30,33,30,34,38,34,33,35,30,53,30,29,33,30,45,36,34,38,35,40,32,34,29,39,34,32,33,27,32,47,26,121,25,33,41,38,29,36,29,38,36,28,37,32,38,37,24,48,36,31,30,33,35,46,32,38,34,34,32,38,31,30,36,30,38,31,35,32,24,32,110,32,25,35,36,34,36,74,33,31,35,31,36,43,36,23,42,31,45,37,34,36,33,40,34,31,33,47,104,54,30,35,31,32,31,34,38,39,65,29,31,31,36,35,37,34,26,99,31,35,34,34,37,31,32,36,40,122,26,28,31,30,31,29,36,36,35,30,38,39,34,43,29,35,33,33,35,32,29,35,34,34,35,63,36,28,36,30,33,32,40,52,55,34,31,35,33,49,32,43,36,34,29,36,31,36,34,32,36,31,32,27,31,37,36,36,40,30,43,37,31,53,33,35,33,29,42,32,36,31,29,31,33,35,26,32,36,32,35,37,29,24,31,50,34,32,37,27,30,35,107,40,33,41,37,43,31,46,38,32,36,35,34,36,32,32,80,32,0,25,26,30,35,33,29,31,35,34,41,35,36,34,35,33,36,23,51,35,34,34,32,38,32,25,39,32,108,50,37,44,32,49,32,82,33,42,32,123,32,31,29,30,48
Sample854.mdl,16,27,45,17,18,15,19,29,20,31,14,13,24,35,29,13,20,34,14,15,17,22,44,15,87,20,18,15,17,14,22,18,12,19,17,16,15,11,15,21,23,15,13,14,21,17,29,23,16,18,17,38,19,16,18,13,30,17,19,23,16,23,15,15,16,22,23,15,16,10,15,34,19,110,14,16,28,19,14,21,14,25,21,11,22,15,21,20,15,33,19,12,17,18,20,29,15,21,21,19,23,25,24,15,19,13,21,14,26,15,21,15,95,15,10,20,21,17,21,63,18,12,24,14,21,30,21,18,29,18,32,24,17,17,18,23,19,14,20,30,115,43,15,20,18,15,14,17,19,22,48,16,18,16,19,14,20,17,13,94,16,18,21,19,20,18,17,21,23,105,11,13,16,13,18,16,23,21,30,17,19,24,15,30,12,16,16,16,20,15,18,22,27,17,18,52,25,15,19,13,20,21,27,33,36,17,16,22,20,38,21,22,21,17,14,19,14,21,17,13,17,16,17,12,16,22,23,23,25,17,26,20,16,40,16,16,20,14,29,15,23,16,14,16,24,18,13,15,21,7,20,22,16,27,16,35,17,21,20,14,11,20,100,23,16,28,22,28,16,31,23,15,23,22,21,23,15,17,69,17,25,0,9,13,20,16,16,14,18,19,24,20,21,15,18,16,19,18,36,24,17,19,17,27,19,14,22,15,111,37,20,27,15,34,19,71,16,31,17,106,15,10,14,19,33
Sample861.mdl,15,26,42,18,19,16,22,28,19,32,15,14,25,34,28,14,21,37,15,16,20,25,47,14,84,15,19,16,14,15,23,19,13,16,18,15,14,14,16,22,24,10,14,15,24,18,32,22,17,17,20,39,22,19,15,14,31,18,20,26,19,24,16,14,19,27,22,14,17,17,20,31,20,107,15,17,33,22,17,22,9,20,20,6,23,16,22,25,14,28,20,13,18,21,21,32,16,22,20,18,22,26,23,16,16,14,20,15,21,18,24,16,88,16,13,17,24,18,18,60,17,15,21,15,16,25,20,17,32,19,27,25,18,20,17,24,20,15,21,31,112,44,18,19,19,16,15,12,16,23,43,19,21,13,20,17,19,16,10,91,17,17,22,20,21,21,20,22,24,98,10,12,19,14,19,13,24,22,31,16,18,25,14,27,13,21,17,17,21,16,15,25,26,16,19,49,24,12,22,14,19,22,26,34,39,18,17,23,21,41,22,21,22,18,13,20,15,20,20,12,16,17,18,9,19,19,22,26,22,14,25,23,17,43,17,15,19,17,26,14,20,17,13,19,23,17,16,18,22,12,23,17,15,26,11,32,18,22,21,9,12,21,95,20,17,27,25,31,15,34,24,16,22,19,18,20,14,18,68,18,26,9,0,14,21,17,17,15,19,18,23,21,24,16,21,17,20,17,35,25,18,20,18,30,20,13,25,16,106,38,19,28,18,33,18,68,17,32,12,99,14,15,15,22,28
