,CloneContent,CloneDetection,CyclomaticComplexity,DescriptiveBlockNames,DiagnosticWarningsCount,ExplicitIOCount,FileCount,IOCount,LayerSeparation,LibraryContent,LibraryLinkCount,MatlabCodeAnalyzerWarnings,MatlabFunctionCount,MatlabLOCCount,ModelAdvisorCheckCompliance.hisl_do178,ModelAdvisorCheckCompliance.maab,ModelAdvisorCheckIssues.hisl_do178,ModelAdvisorCheckIssues.maab,ModelFileCount,ParameterCount,SimulinkBlockCount,StateflowChartCount,StateflowChartObjectCount,StateflowLOCCount,SubSystemCount,SubSystemDepth
Sample527.mdl,0.0,0.0,1.0,0.0,1.0,0.5833333333333333,0.08333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sample528.mdl,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.22916666666666666,0.020833333333333332,0.22916666666666666,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.053703703703703705,0.05638111888111888,0.7083333333333333,1.0,0.020833333333333332,0.0,0.6666666666666666,0.0,0.0,0.0,0.041666666666666664,0.0
Sample529.mdl,0.0,0.0,0.0,0.0,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.1891891891891892,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.06996996996996997,0.07276507276507277,0.8918918918918919,1.0,0.02702702702702703,0.0,0.7027027027027027,0.0,0.0,0.0,0.05405405405405406,0.0
Sample530.mdl,0.0,0.0,0.03773584905660377,0.0,0.05660377358490566,0.18867924528301885,0.018867924528301886,0.18867924528301885,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.04821802935010482,0.05013854070457843,0.660377358490566,1.0,0.018867924528301886,0.0,0.6037735849056604,0.0,0.0,0.0,0.03773584905660377,0.0
Sample531.mdl,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.029776674937965264,1.0,0.4838709677419355,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
Sample532.mdl,0.0,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048611111111111,0.028627622377622376,1.0,0.5625,0.03125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0
Sample534.mdl,0.0,0.0,0.03333333333333333,0.0,0.05,0.2,0.016666666666666666,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.05888888888888889,0.060256410256410264,0.6833333333333333,1.0,0.016666666666666666,0.0,0.6,0.0,0.0,0.0,0.05,0.0
Sample535.mdl,0.0,0.0,0.05555555555555555,0.0,0.037037037037037035,0.18518518518518517,0.018518518518518517,0.18518518518518517,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.06440329218106995,0.06656306656306657,0.6296296296296295,1.0,0.018518518518518517,0.0,0.7592592592592592,0.0,0.0,0.0,0.05555555555555555,0.0
Sample536.mdl,0.0,0.0,0.0784313725490196,0.0,0.0196078431372549,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.049455337690631804,0.052653229123817355,0.7058823529411764,1.0,0.0196078431372549,0.0,0.6078431372549019,0.0,0.0,0.0,0.0392156862745098,0.0
Sample537.mdl,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.3157894736842105,0.02631578947368421,0.3157894736842105,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.06754385964912281,0.07140228192859771,0.8421052631578947,1.0,0.02631578947368421,0.0,0.8421052631578947,0.0,0.0,0.0,0.05263157894736842,0.0
Sample538.mdl,0.0,0.0,0.026086956521739132,0.0,0.0782608695652174,0.1826086956521739,0.008695652173913044,0.1826086956521739,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.046086956521739136,0.0452417148069322,0.3739130434782609,1.0,0.008695652173913044,0.0,0.6782608695652174,0.0,0.0,0.0,0.043478260869565216,0.0
Sample539.mdl,0.0,0.0,0.02666666666666667,0.0,0.013333333333333334,0.2,0.013333333333333334,0.2,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.05896296296296298,0.05846153846153847,0.52,1.0,0.013333333333333334,0.0,0.7333333333333334,0.0,0.0,0.0,0.05333333333333334,0.0
Sample540.mdl,0.0,0.0,0.058823529411764705,0.0,0.08823529411764705,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018627450980392157,0.026326614561908677,1.0,0.5294117647058824,0.029411764705882353,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
Sample541.mdl,0.0,0.0,1.0,0.0,1.0,0.44,0.04,0.44,0.12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.04,1.0,1.0,0.0,0.0,0.0,0.08,0.0
Sample542.mdl,0.0,0.0,0.0,0.0,0.02857142857142857,0.19999999999999998,0.02857142857142857,0.19999999999999998,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.04666666666666666,0.050749250749250754,0.8571428571428571,1.0,0.02857142857142857,0.0,0.5428571428571428,0.0,0.0,0.0,0.02857142857142857,0.0
Sample543.mdl,0.0,0.0,0.017543859649122806,0.0,0.07894736842105263,0.21929824561403508,0.008771929824561403,0.21929824561403508,0.11403508771929824,0.0,0.0,0.0,0.0,0.0,0.046491228070175444,0.04588394062078272,0.40350877192982454,1.0,0.008771929824561403,0.0,0.6140350877192982,0.0,0.0,0.0,0.043859649122807015,0.0
Sample544.mdl,0.0,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0.017543859649122806,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0608187134502924,0.06195558827137774,0.7192982456140351,1.0,0.017543859649122806,0.0,0.7017543859649122,0.0,0.0,0.0,0.05263157894736842,0.0
Sample545.mdl,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.03000225580870742,1.0,0.3225806451612903,0.03225806451612903,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
Sample546.mdl,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.023809523809523808,0.3333333333333333,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.023809523809523808,1.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0
Sample547.mdl,0.0,0.0,0.0,0.0,0.09090909090909091,0.15151515151515152,0.030303030303030304,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.04882154882154882,0.053824962915872014,0.9393939393939394,1.0,0.030303030303030304,0.0,0.5454545454545454,0.0,0.0,0.0,0.030303030303030304,0.0
Sample548.mdl,0.0,0.0,0.07894736842105263,0.0,0.18421052631578946,0.15789473684210525,0.02631578947368421,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.04269005847953216,0.04766286345233715,0.8157894736842105,1.0,0.02631578947368421,0.0,0.5,0.0,0.0,0.0,0.02631578947368421,0.0
Sample549.mdl,0.0,0.0,0.047619047619047616,0.0,0.0,0.21428571428571427,0.023809523809523808,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.06443556443556443,0.8095238095238095,1.0,0.023809523809523808,0.0,0.738095238095238,0.0,0.0,0.0,0.047619047619047616,0.0
Sample55.mdl,0.0,0.0,0.03278688524590164,0.0,0.09836065573770492,0.3114754098360656,0.01639344262295082,0.3114754098360656,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.05828779599271403,0.059497879170010315,0.5409836065573771,1.0,0.01639344262295082,0.0,0.6885245901639344,0.0,0.0,0.0,0.04918032786885246,0.0
Sample550.mdl,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.023255813953488372,0.16279069767441862,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.05943152454780362,0.06261180679785332,0.7906976744186046,1.0,0.023255813953488372,0.0,0.5813953488372093,0.0,0.0,0.0,0.046511627906976744,0.0
Sample551.mdl,0.0,0.0,0.0,0.0,0.08823529411764705,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.04738562091503268,0.05224187577128754,0.9117647058823529,1.0,0.029411764705882353,0.0,0.5,0.0,0.0,0.0,0.029411764705882353,0.0
Sample552.mdl,0.0,0.0,0.0,0.0,0.04081632653061224,0.18367346938775508,0.02040816326530612,0.18367346938775508,0.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0528344671201814,0.05437419723134008,0.6530612244897959,0.9999999999999999,0.02040816326530612,0.0,0.7551020408163265,0.0,0.0,0.0,0.04081632653061224,0.0
Sample554.mdl,0.0,0.0,0.08823529411764705,0.0,0.0,0.20588235294117646,0.029411764705882353,0.20588235294117646,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0758169934640523,0.07918552036199096,0.9705882352941176,1.0,0.029411764705882353,0.0,0.8529411764705882,0.0,0.0,0.0,0.058823529411764705,0.0
Sample555.mdl,0.0,0.0,0.0392156862745098,0.0,0.058823529411764705,0.1764705882352941,0.0196078431372549,0.1764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.04989106753812636,0.05210475798711092,0.6666666666666666,1.0,0.0196078431372549,0.0,0.5882352941176471,0.0,0.0,0.0,0.0392156862745098,0.0
Sample556.mdl,0.0,0.0,0.046875,0.0,0.015625,0.15625,0.015625,0.15625,0.140625,0.0,0.0,0.0,0.0,0.0,0.053993055555555565,0.05561625874125875,0.640625,1.0,0.015625,0.0,0.59375,0.0,0.0,0.0,0.046875,0.0
Sample557.mdl,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.019865319865319867,0.02754820936639119,1.0,0.48484848484848486,0.030303030303030304,0.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.0
Sample559.mdl,0.0,0.0,0.0,0.0,0.08823529411764705,0.3382352941176471,0.014705882352941176,0.3382352941176471,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.06584967320261438,0.06581653640477168,0.5441176470588235,1.0,0.014705882352941176,0.0,0.75,0.0,0.0,0.0,0.058823529411764705,0.0
Sample56.mdl,0.0,0.0,0.03076923076923077,0.0,0.07692307692307693,0.13846153846153847,0.015384615384615385,0.13846153846153847,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.038119658119658124,0.04088219472834857,0.5846153846153846,1.0,0.015384615384615385,0.0,0.5076923076923077,0.0,0.0,0.0,0.03076923076923077,0.0
Sample560.mdl,0.0,0.0,0.033707865168539325,0.0,0.056179775280898875,0.21348314606741572,0.011235955056179775,0.21348314606741572,0.14606741573033707,0.0,0.0,0.0,0.0,0.0,0.04781523096129839,0.04957963384929678,0.449438202247191,1.0,0.011235955056179775,0.0,0.696629213483146,0.0,0.0,0.0,0.0449438202247191,0.0
Sample561.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.030769230769230774,1.0,0.4,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
Sample562.mdl,0.0,0.0,0.0,0.0,0.057692307692307696,0.17307692307692307,0.019230769230769232,0.17307692307692307,0.13461538461538464,0.0,0.0,0.0,0.0,0.0,0.04914529914529915,0.05110274341043571,0.6346153846153847,1.0,0.019230769230769232,0.0,0.5192307692307693,0.0,0.0,0.0,0.038461538461538464,0.0
Sample565.mdl,0.0,0.0,0.05,0.0,0.07500000000000001,0.125,0.025,0.125,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.04083333333333333,0.04423076923076923,0.75,1.0,0.025,0.0,0.5750000000000001,0.0,0.0,0.0,0.025,0.0
Sample566.mdl,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.02631578947368421,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.06812865497076023,0.07048214942951785,0.8421052631578947,1.0,0.02631578947368421,0.0,0.631578947368421,0.0,0.0,0.0,0.05263157894736842,0.0
Sample567.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.030303030303030304,1.0,0.5333333333333333,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Sample568.mdl,0.0,0.0,0.0,0.0,0.07317073170731708,0.14634146341463417,0.024390243902439025,0.14634146341463417,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.06260162601626017,0.06549548012962647,0.7804878048780488,1.0,0.024390243902439025,0.0,0.8048780487804879,0.0,0.0,0.0,0.04878048780487805,0.0
Sample569.mdl,0.0,0.0,0.02448979591836735,0.0,0.03469387755102041,0.3102040816326531,0.0020408163265306124,0.3102040816326531,0.21836734693877552,0.0,0.0,0.0,0.0,0.0,0.10968253968253955,0.10705009276437838,0.19387755102040818,1.0,0.0020408163265306124,0.0,0.689795918367347,0.0,0.0,0.0,0.1163265306122449,0.0
Sample57.mdl,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.02932551319648094,1.0,0.45161290322580644,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
Sample570.mdl,0.0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.20512820512820512,0.02564102564102564,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.06581196581196581,0.07046799354491662,1.0,0.8974358974358974,0.02564102564102564,0.0,0.6153846153846154,0.0,0.0,0.0,0.05128205128205128,0.0
Sample571.mdl,0.0,0.0,0.0,0.0,0.14285714285714285,0.19999999999999998,0.02857142857142857,0.19999999999999998,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.045714285714285714,0.05114885114885115,0.9428571428571428,1.0,0.02857142857142857,0.0,0.6285714285714286,0.0,0.0,0.0,0.02857142857142857,0.0
Sample572.mdl,0.0,0.0,0.06451612903225806,0.0,0.0,0.1935483870967742,0.03225806451612903,0.1935483870967742,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.05232974910394265,0.05797428378073539,1.0,0.7741935483870968,0.03225806451612903,0.0,0.5161290322580645,0.0,0.0,0.0,0.03225806451612903,0.0
Sample573.mdl,0.0,0.0,0.02040816326530612,0.0,0.1020408163265306,0.2040816326530612,0.01020408163265306,0.2040816326530612,0.09183673469387754,0.0,0.0,0.0,0.0,0.0,0.053401360544217694,0.05423148280291137,0.4183673469387755,0.9999999999999999,0.01020408163265306,0.0,0.6326530612244897,0.0,0.0,0.0,0.0510204081632653,0.0
Sample574.mdl,0.0,0.0,0.08333333333333333,0.0,0.05,0.23333333333333334,0.016666666666666666,0.23333333333333334,0.15,0.0,0.0,0.0,0.0,0.0,0.05870370370370371,0.05944055944055943,0.5666666666666667,1.0,0.016666666666666666,0.0,0.7166666666666667,0.0,0.0,0.0,0.05,0.0
Sample575.mdl,0.0,0.0,0.034482758620689655,0.0,0.022988505747126436,0.14942528735632182,0.011494252873563218,0.14942528735632182,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.049425287356321845,0.05007636042118801,0.4482758620689655,1.0,0.011494252873563218,0.0,0.7011494252873564,0.0,0.0,0.0,0.04597701149425287,0.0
Sample576.mdl,0.0,0.0,0.03773584905660377,0.0,0.04716981132075471,0.1509433962264151,0.009433962264150943,0.1509433962264151,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.04035639412997903,0.04169415490170207,0.5188679245283019,1.0,0.009433962264150943,0.0,0.5943396226415094,0.0,0.0,0.0,0.03773584905660377,0.0
Sample577.mdl,0.0,0.0,0.0379746835443038,0.0,0.11392405063291139,0.25316455696202533,0.012658227848101266,0.25316455696202533,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.05597749648382561,0.056475170399221036,0.46835443037974683,1.0,0.012658227848101266,0.0,0.6835443037974683,0.0,0.0,0.0,0.05063291139240506,0.0
Sample578.mdl,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.16326530612244897,0.02040816326530612,0.16326530612244897,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.05238095238095238,0.054516911659768796,0.673469387755102,0.9999999999999999,0.02040816326530612,0.0,0.6326530612244897,0.0,0.0,0.0,0.04081632653061224,0.0
Sample579.mdl,0.0,0.0,0.0,0.0,0.056338028169014086,0.2112676056338028,0.014084507042253521,0.2112676056338028,0.15492957746478875,0.0,0.0,0.0,0.0,0.0,0.05007824726134586,0.04954200728848616,0.4647887323943662,1.0,0.014084507042253521,0.0,0.6901408450704225,0.0,0.0,0.0,0.04225352112676056,0.0
Sample580.mdl,0.0,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048611111111111,0.02884615384615385,1.0,0.375,0.03125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0
Sample581.mdl,0.0,0.0,0.0,0.0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.05232974910394265,0.057297541168508916,1.0,0.9354838709677419,0.03225806451612903,0.0,0.5161290322580645,0.0,0.0,0.0,0.03225806451612903,0.0
Sample582.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.030069930069930067,1.0,0.6,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Sample583.mdl,0.0,0.0,0.03076923076923077,0.0,0.06153846153846154,0.13846153846153847,0.015384615384615385,0.13846153846153847,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.03863247863247864,0.040667025282409903,0.5692307692307692,1.0,0.015384615384615385,0.0,0.5846153846153846,0.0,0.0,0.0,0.03076923076923077,0.0
Sample584.mdl,0.0,0.0,0.0,0.0,0.046511627906976744,0.3023255813953488,0.023255813953488372,0.3023255813953488,0.20930232558139533,0.0,0.0,0.0,0.0,0.0,0.05891472868217054,0.06293706293706293,0.7674418604651163,1.0,0.023255813953488372,0.0,0.7209302325581395,0.0,0.0,0.0,0.046511627906976744,0.0
Sample585.mdl,0.0,0.0,0.0625,0.0,0.020833333333333332,0.20833333333333331,0.020833333333333332,0.20833333333333331,0.125,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.07357226107226109,0.75,1.0,0.020833333333333332,0.0,0.6875,0.0,0.0,0.0,0.0625,0.0
Sample586.mdl,0.0,0.0,0.041666666666666664,0.0,0.013888888888888888,0.18055555555555555,0.013888888888888888,0.18055555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.04675925925925926,0.049339549339549336,0.5555555555555556,1.0,0.013888888888888888,0.0,0.6805555555555555,0.0,0.0,0.0,0.041666666666666664,0.0
Sample587.mdl,0.0,0.0,0.058823529411764705,0.0,0.0,0.08823529411764705,0.029411764705882353,0.08823529411764705,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.04640522875816992,0.05327025915261211,1.0,0.9117647058823529,0.029411764705882353,0.0,0.5,0.0,0.0,0.0,0.029411764705882353,0.0
Sample588.mdl,0.0,0.0,0.02702702702702703,0.0,0.0945945945945946,0.2567567567567568,0.013513513513513514,0.2567567567567568,0.0945945945945946,0.0,0.0,0.0,0.0,0.0,0.06051051051051051,0.06038556038556039,0.4864864864864865,1.0,0.013513513513513514,0.0,0.7837837837837838,0.0,0.0,0.0,0.05405405405405406,0.0
Sample589.mdl,0.0,0.0,0.08163265306122448,0.0,0.02040816326530612,0.24489795918367346,0.02040816326530612,0.24489795918367346,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0709750566893424,0.07221350078492934,0.6938775510204082,0.9999999999999999,0.02040816326530612,0.0,0.6938775510204082,0.0,0.0,0.0,0.061224489795918366,0.0
Sample59.mdl,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.04882154882154882,0.053189235007416825,0.9696969696969697,1.0,0.030303030303030304,0.0,0.5454545454545454,0.0,0.0,0.0,0.030303030303030304,0.0
Sample590.mdl,0.0,0.0,0.05194805194805195,0.0,0.03896103896103896,0.19480519480519481,0.012987012987012988,0.19480519480519481,0.07792207792207792,0.0,0.0,0.0,0.0,0.0,0.05743145743145745,0.05639814730723823,0.4675324675324676,1.0,0.012987012987012988,0.0,0.6233766233766234,0.0,0.0,0.0,0.05194805194805195,0.0
Sample591.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018627450980392157,0.026943644590703413,1.0,0.3529411764705882,0.029411764705882353,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0
Sample592.mdl,0.0,0.0,0.03773584905660377,0.0,0.05660377358490566,0.16981132075471697,0.018867924528301886,0.16981132075471697,0.18867924528301885,0.0,0.0,0.0,0.0,0.0,0.04758909853249475,0.05013854070457843,0.6981132075471698,1.0,0.018867924528301886,0.0,0.6792452830188679,0.0,0.0,0.0,0.03773584905660377,0.0
Sample593.mdl,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114695340501792,0.0295510940672231,1.0,0.5483870967741935,0.03225806451612903,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0
Sample594.mdl,0.0,0.0,0.0066480521207286265,0.0,0.06860789788591942,0.262199175641537,0.00013296104241457252,0.262199175641537,0.13468953596596198,0.0,0.0,0.0,0.0,0.0,0.05287269718861218,0.05029553613518504,0.17737003058103976,0.9999999999999999,0.00013296104241457252,0.0,0.7760936045738598,0.0,0.0,0.0,0.05823693657758276,0.0
